code,name,market,close,pct,volume,amount,market_cap,r1w,r1m,r3m,r6m,sector_derived,industry_source,level1_score
309960,LB인베스트먼트,KOSDAQ,4325,0.46,41215,176048565,100414558675,2.9762,-0.9164,5.2311,-19.1589,Financials,기타 금융업,0.486888
0017J0,세미티에스,KOSDAQ,2515,-0.2,145329,366277210,75829868115,-2.3301,-5.0943,-33.2005,,Industrials,특수 목적용 기계 제조업,0.486781
038110,에코플라스틱,KOSDAQ,1990,0.3,173608,345767763,81927046300,-2.2113,4.4619,-2.4510,-44.7222,Industrials,자동차 신품 부품 제조업,0.486568
311320,지오엘리먼트,KOSDAQ,8400,1.94,21241,177837780,105962304000,1.4493,-6.0403,-19.2308,22.2707,Technology,전자부품 제조업,0.486560
021080,에이티넘인베스트,KOSDAQ,2085,0.48,129738,269630660,100080000000,-0.9501,-4.5767,-8.9520,-26.5845,Financials,신탁업 및 집합투자업,0.486273
298690,에어부산,KOSPI,1526,0,42363,65190679,248608094672,0.0000,-2.9879,-3.1726,-17.2002,Industrials,항공 여객 운송업,0.486240
267290,경동도시가스,KOSPI,21550,0.23,5236,112520850,127045999300,-1.5982,0.0000,15.7980,-3.1461,Utilities,연료용 가스 제조 및 배관공급업,0.485088
055490,테이팩스,KOSPI,14750,-0.2,16644,241608760,70603087500,-1.8629,10.3216,8.5357,-1.0731,Materials,플라스틱제품 제조업,0.485008
263800,데이타솔루션,KOSDAQ,4550,-0.76,85760,395329355,73825479000,-6.1856,-8.2661,3.1746,0.5525,Industrials,기계장비 및 관련 물품 도매업,0.483303
049720,고려신용정보,KOSDAQ,9070,-0.66,14820,134691930,129701000000,0.3319,-1.8398,-5.0262,-13.0393,Other,기타 사업지원 서비스업,0.483278
035610,솔본,KOSDAQ,5060,-2.32,9135,46987280,138370744820,-3.0651,3.0550,47.7372,43.7500,Other,회사 본부 및 경영 컨설팅 서비스업,0.483264
487580,폴레드,KOSDAQ,2895,0,116903,339834298,72904382595,-4.2975,-8.9623,-11.0599,,Other,가정용 기기 제조업,0.483262
100700,세운메디칼,KOSDAQ,2290,-0.65,90185,206581435,100302000000,-4.9793,-1.9272,6.0185,-7.8471,Healthcare,의료용품 및 기타 의약 관련제품 제조업,0.483069
000320,노루홀딩스,KOSPI,15830,0.19,5874,92259620,210398920330,-2.2840,-5.0390,-1.3092,-29.9558,Financials,기타 금융업,0.482682
003520,영진약품,KOSPI,1022,0.29,164547,168391512,186916371082,-3.4026,-14.9042,-15.1867,-41.2644,Healthcare,의약품 제조업,0.482648
048430,유라테크,KOSDAQ,6120,-1.61,48690,300500440,70502400000,-1.2903,1.8303,10.4693,-18.5087,Utilities,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,0.482532
000850,화천기공,KOSPI,37300,-2.23,6142,230023900,82060000000,-2.6110,2.3320,-1.0610,-2.4837,Industrials,특수 목적용 기계 제조업,0.482325
101930,인화정공,KOSDAQ,6380,-0.16,11984,75829410,291532000980,0.6309,-6.3142,-15.3846,-87.6117,Other,선박 및 보트 건조업,0.482011
040300,YTN,KOSDAQ,2190,-1.79,94675,208787435,104412586200,-8.3682,10.1610,6.3107,-30.9148,Communication,영화  비디오물  방송프로그램 제작 및 배급업,0.481940
323990,박셀바이오,KOSDAQ,4210,0.48,60633,255264653,97913422450,-3.5510,5.5138,-4.2093,-46.6413,Healthcare,자연과학 및 공학 연구개발업,0.481901
450950,아스테라시스,KOSDAQ,5220,0.58,22290,117053310,196416030240,0.7722,-3.1540,-19.9387,-52.7602,Healthcare,의료용 기기 제조업,0.481852
013120,동원개발,KOSDAQ,2080,-1.19,44622,93139820,188880848000,0.0000,-3.9261,-1.6548,-31.3531,Industrials,건물 건설업,0.481696
053080,케이엔솔,KOSDAQ,8620,-0.23,21726,188716570,112058336340,-0.6912,-2.8185,-6.8108,-22.2723,Industrials,일반 목적용 기계 제조업,0.481294
048550,SM C&C,KOSDAQ,1060,-1.4,357515,380605341,102517497200,-4.3321,-17.0579,-31.0793,-7.2616,Communication,광고업,0.480883
037560,LG헬로비전,KOSPI,1533,-2.17,142192,217740243,118726044045,-2.3567,-4.6049,-15.1163,-32.3179,Communication,텔레비전 방송업,0.480127
032620,GC메디아이,KOSDAQ,3070,-0.49,29503,90200994,160245216730,-0.4862,1.3201,7.3427,-23.2500,Technology,소프트웨어 개발 및 공급업,0.480126
246710,티앤알바이오팹,KOSDAQ,2290,1.1,58990,133743565,109151714160,2.6906,-5.7613,18.4074,-21.8430,Healthcare,기초 의약물질 제조업,0.479615
049520,유아이엘,KOSDAQ,3730,-0.8,34994,130933391,115042991250,-1.9711,1.4966,2.4725,-0.2674,Technology,전자부품 제조업,0.479545
089230,THE E&M,KOSDAQ,2140,3.88,136120,286184085,84361697560,17.2603,-9.1295,7.0000,-24.9123,Technology,기타 정보 서비스업,0.479486
210540,디와이파워,KOSPI,11100,-0.45,12094,134536820,122562958800,0.4525,-2.6316,1.3699,-16.7292,Industrials,특수 목적용 기계 제조업,0.479251
089470,HDC현대EP,KOSPI,3745,-1.32,50628,188565640,119465500000,-3.9744,-2.3468,-1.4474,-30.3903,Materials,기타 화학제품 제조업,0.478865
051500,CJ프레시웨이,KOSDAQ,21650,-1.37,3294,71709850,257019836900,-1.5909,-10.3520,-0.4598,-31.8110,Other,음·식료품 및 담배 도매업,0.478738
007570,일양약품,KOSPI,7720,-1.15,20854,162621600,147341326080,-4.6914,-6.9880,1.0471,-40.8429,Healthcare,의약품 제조업,0.478434
494120,큐리오시스,KOSDAQ,8170,2.13,57599,469449480,124672271880,3.8119,-14.0904,-71.8761,-84.6717,Technology,사진장비 및 광학기기 제조업,0.477959
241790,티이엠씨씨엔에스,KOSDAQ,6350,1.93,35932,223537130,63516725900,-0.3140,13.7993,22.5869,-15.7825,Industrials,특수 목적용 기계 제조업,0.477853
366030,나인앤컴퍼니,KOSDAQ,4685,5.4,91511,422079979,106133287250,5.7562,-3.1024,-7.4111,-12.2659,Consumer,의복 액세서리 제조업,0.477794
040350,크레오에스지,KOSDAQ,3735,-1.71,74283,274781865,74162892060,-4.2308,-46.5665,-63.7026,378.8462,Technology,컴퓨터 프로그래밍  시스템 통합 및 관리업,0.477591
047310,파워로직스,KOSDAQ,3140,-0.16,47048,147486772,114957770700,0.6410,8.8388,-8.4548,-36.1139,Utilities,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,0.476692
010280,아이티센엔텍,KOSDAQ,5110,0.59,22974,116671880,66556508270,2.2000,-7.9279,8.9552,391.8191,Technology,컴퓨터 프로그래밍  시스템 통합 및 관리업,0.476655
215100,로보로보,KOSDAQ,4055,0.12,61959,251958357,82512980970,0.7453,0.9963,-2.1713,-43.0478,Technology,기타 전기장비 제조업,0.476449
036560,KZ정밀,KOSDAQ,12040,0.75,5533,66379170,189630000000,-0.6601,-4.2164,4.7868,-7.4558,Industrials,일반 목적용 기계 제조업,0.476427
166480,코아스템켐온,KOSDAQ,2125,2.66,99187,209539813,112349549000,0.7109,5.1980,-3.4091,-6.7982,Healthcare,의약품 제조업,0.476424
115530,씨엔플러스,KOSDAQ,2830,-4.87,151995,428179435,24287215650,8.4291,-7.3650,75.7764,879.2388,Technology,전자부품 제조업,0.476403
038290,마크로젠,KOSDAQ,12090,2.2,14645,176760350,131072526000,2.9813,-3.2026,1.1715,-23.5777,Other,그외 기타 전문  과학 및 기술 서비스업,0.476390
067920,이글루,KOSDAQ,5860,1.03,34051,197054830,64437257340,1.5598,12.2605,20.3285,-4.5603,Technology,기타 정보 서비스업,0.476305
291230,컴투스엔,KOSDAQ,2570,0,18103,46224267,61708863670,1.3807,7.9832,517.7885,249.1848,Other,기타 사업지원 서비스업,0.476202
027040,서울전자통신,KOSDAQ,1895,11.21,7056070,14817978958,26374172255,9.5376,1.1206,3.5519,379.7468,Utilities,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,0.476157
242040,나무AX,KOSDAQ,3030,0.17,120387,365746124,104856979920,-1.1419,-5.3125,-40.2367,-54.4361,Technology,소프트웨어 개발 및 공급업,0.476076
350520,이지스레지던스리츠,KOSPI,3325,-0.6,36797,122595625,122580121650,0.0000,-0.7463,-1.9174,-9.4005,Real Estate,부동산 임대 및 공급업,0.476022
338100,NH프라임리츠,KOSPI,3770,-0.13,74054,278617100,70348200000,-0.7895,2.0298,4.5770,-18.5745,Real Estate,부동산 임대 및 공급업,0.475988
007460,에이프로젠,KOSPI,2010,-0.99,123574,251821416,49900165530,2.1341,-12.7983,-16.9421,501.7964,Healthcare,의약품 제조업,0.475854
480370,씨케이솔루션,KOSPI,1770,-5.65,231555,416221144,57492092160,4.7337,31.2083,34.1926,-35.1648,Industrials,일반 목적용 기계 제조업,0.475829
389140,포바이포,KOSDAQ,5510,0.55,32757,180259075,78626239850,3.7665,10.3103,5.3537,-35.9302,Communication,영화  비디오물  방송프로그램 제작 및 배급업,0.475512
117670,알파칩스,KOSDAQ,10800,-4.76,35173,385204155,71946813600,-0.7353,30.4348,5.6751,-31.4286,Technology,반도체 제조업,0.475364
079960,동양이엔피,KOSDAQ,16660,-0.77,12610,210517150,125810622280,-1.9423,-11.0043,-12.7292,-44.0940,Utilities,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,0.475066
088260,이리츠코크렙,KOSPI,3275,-0.15,18704,61444800,207443707250,1.3932,3.6392,-6.1605,-31.4854,Real Estate,부동산 임대 및 공급업,0.474802
011040,경동제약,KOSDAQ,5020,0,16799,83972860,154459205320,-0.3968,-1.5686,3.9337,-8.2267,Healthcare,의약품 제조업,0.474461
101400,엔시트론,KOSDAQ,1672,0.12,279325,453133762,25345252768,1.5796,-7.1111,13.8189,304.8426,Technology,반도체 제조업,0.474335
054300,팬스타엔터프라이즈,KOSDAQ,1058,-0.66,129433,135577877,61544859810,-3.1136,-4.8561,31.4286,97.0205,Industrials,일반 목적용 기계 제조업,0.473574
185490,아이진,KOSDAQ,1950,1.04,35327,68466387,84298078800,2.3085,2.6316,49.7696,34.9481,Healthcare,자연과학 및 공학 연구개발업,0.473323
137950,제이씨케미칼,KOSDAQ,3600,0.56,53801,194078860,80164130400,-5.2632,-0.5525,30.1989,-16.0839,Materials,기타 화학제품 제조업,0.473273
234080,JW생명과학,KOSPI,10980,0.37,6751,73966210,173863402920,0.1825,-2.0517,-0.3630,-16.1832,Healthcare,의약품 제조업,0.472986
310200,애니플러스,KOSDAQ,1919,-0.62,149295,285085579,100100482284,-1.2352,-29.4485,-3.1297,-29.5780,Communication,영화  비디오물  방송프로그램 제작 및 배급업,0.470792
115310,인포바인,KOSDAQ,9550,0.74,5960,56817870,141641292950,0.8448,14.6459,39.0102,-86.1994,Technology,전기 통신업,0.470771
389030,지니너스,KOSDAQ,1939,-0.31,196432,378256488,76381613469,0.0516,-4.7174,-14.3929,-66.0420,Healthcare,자연과학 및 공학 연구개발업,0.470769
039020,이건홀딩스,KOSDAQ,2555,3.65,717194,1876940861,57703931495,-0.1953,-11.8966,0.5906,-22.8097,Materials,제재 및 목재 가공업,0.470526
235980,메드팩토,KOSDAQ,2805,2.56,117070,325770572,96141714405,2.0000,7.2658,-8.3333,-50.7895,Healthcare,자연과학 및 공학 연구개발업,0.470520
002210,동성제약,KOSPI,1265,-2.09,75815,96704321,122223676355,-6.2963,-13.2373,30.0103,30.0103,Healthcare,의약품 제조업,0.470515
192250,케이사인,KOSDAQ,7960,0.89,44912,361863140,56254315000,-1.7284,6.1333,9.6419,-21.9608,Technology,소프트웨어 개발 및 공급업,0.470120
003480,한진중공업홀딩스,KOSPI,4705,-0.95,18187,85835515,138937765460,-1.1555,2.3939,2.2826,-7.5639,Utilities,연료용 가스 제조 및 배관공급업,0.470120
011330,유니켐,KOSPI,4080,-4.67,77896,320375892,40876638720,-5.1163,-14.1053,930.3030,438.2586,Industrials,자동차 신품 부품 제조업,0.470012
004700,조광피혁,KOSPI,65200,-0.91,239,15682300,433523797600,-0.7610,-0.6098,6.0163,-4.3988,Other,가죽  가방 및 유사제품 제조업,0.469881
033560,블루콤,KOSDAQ,4775,0.53,14506,68095125,81652500000,4.0305,3.9173,31.7241,48.5226,Communication,영상 및 음향기기 제조업,0.469793
085310,엔케이,KOSPI,8800,-0.45,16338,142415250,65279051200,-2.1135,-6.6808,-4.2437,682.2222,Other,구조용 금속제품  탱크 및 증기발생기 제조업,0.469759
246690,TS인베스트먼트,KOSDAQ,2180,0.69,50516,109721095,51836419320,0.0000,17.8378,65.5277,30.4608,Financials,신탁업 및 집합투자업,0.469560
372170,윤성에프앤씨,KOSDAQ,19870,-0.65,4548,90653270,158543683760,-2.1182,-2.5980,5.9168,-29.2883,Industrials,특수 목적용 기계 제조업,0.469198
100250,진양홀딩스,KOSPI,3065,0,15859,48806550,195853500000,-0.9693,-1.7628,6.9808,2.8523,Materials,플라스틱제품 제조업,0.469147
007330,푸른저축은행,KOSDAQ,10020,0.1,8692,86920860,151129656000,-1.6683,-0.4965,-0.7921,-12.1053,Financials,은행 및 저축기관,0.469127
095190,신화프리텍,KOSDAQ,1830,-0.87,70231,128917142,119426645460,-3.2770,-0.0546,4.2141,-20.2614,Industrials,기타 금속 가공제품 제조업,0.469014
338220,뷰노,KOSDAQ,5570,8.16,398402,2227640355,77990154110,28.9352,-23.6986,-24.2177,-66.8452,Technology,소프트웨어 개발 및 공급업,0.468950
036190,금화피에스시,KOSDAQ,33750,-2.74,1574,53648450,202500000000,-1.4599,-1.3158,6.6351,-14.5570,Technology,전기 및 통신 공사업,0.468928
071840,롯데하이마트,KOSPI,5960,-1.65,19690,117711400,140701963520,-1.4876,-5.9937,-5.2464,-25.5930,Technology,가전제품 및 정보통신장비 소매업,0.468874
148780,비큐AI,KOSDAQ,3755,-4.21,74410,284270172,23615739475,1.0767,13.2730,652.5050,231.1287,Technology,소프트웨어 개발 및 공급업,0.468515
037760,쎄니트,KOSDAQ,2425,0.83,50501,121501940,82044833425,2.9724,1.2526,-0.2058,24.8070,Materials,1차 철강 제조업,0.468379
307750,국전,KOSDAQ,2250,-1.75,65393,147769995,121469148000,-3.8462,4.6512,3.6866,-52.7311,Healthcare,의약품 제조업,0.468306
012320,경동인베스트,KOSPI,44350,0.34,5101,227493475,104888770050,-6.9255,-2.9540,-13.0392,-24.8305,Financials,기타 금융업,0.468302
293480,하나제약,KOSPI,8160,0.12,12447,101514205,145027239360,-1.9231,-3.5461,-5.9908,-12.2581,Healthcare,의약품 제조업,0.468257
011700,한신기계,KOSPI,2385,-2.85,135671,326472661,77384070135,-4.7904,5.7650,-8.4453,-50.0524,Industrials,일반 목적용 기계 제조업,0.467932
290660,다이나믹솔루션,KOSDAQ,1419,-5.34,865103,1238147578,60786963072,-4.6371,-31.7788,51.1182,-14.1041,Healthcare,의료용 기기 제조업,0.467911
340810,시선AI,KOSDAQ,3840,-12.63,680803,2703256866,53566010880,-5.8824,7.8652,59.3361,46.0076,Technology,소프트웨어 개발 및 공급업,0.467298
004140,동방,KOSPI,1746,-2.08,140424,246124003,83758703436,-1.5228,-4.3812,-4.3288,-37.1942,Industrials,기타 운송관련 서비스업,0.466654
069920,엑시온그룹,KOSDAQ,1254,3.98,190293,237350483,28458800172,9.5197,26.6667,25.5255,194.3662,Consumer,무점포 소매업,0.466368
084850,아이티엠반도체,KOSDAQ,8110,0,8945,72249350,183958594740,-0.4908,-4.2503,-10.7811,-16.3918,Technology,전자부품 제조업,0.466068
191410,육일씨엔에쓰,KOSDAQ,1773,-3.27,161269,285962054,27499534956,-2.4216,42.7536,60.5978,-30.7422,Technology,전자부품 제조업,0.465962
076610,해성옵틱스,KOSDAQ,1123,-1.32,614138,693214684,68406456813,-7.5720,-21.1376,6.5465,-41.8135,Technology,사진장비 및 광학기기 제조업,0.465894
038540,상상인,KOSDAQ,1906,1.28,89664,166689855,105455764578,-3.3469,-4.6523,-5.8765,-12.9680,Technology,컴퓨터 프로그래밍  시스템 통합 및 관리업,0.465755
241590,화승엔터프라이즈,KOSPI,2700,0,49641,131706673,163591045200,-3.9146,-6.7358,-15.7566,-42.5532,Consumer,신발 및 신발 부분품 제조업,0.465747
208370,셀바스헬스케어,KOSDAQ,2345,1.08,221999,537297299,60361622580,2.1786,-4.4807,-16.9912,-47.1847,Healthcare,의료용 기기 제조업,0.465582
066980,한성크린텍,KOSDAQ,1464,-0.88,155543,229050887,78721041192,0.0684,-5.9730,-19.3388,-1.7450,Other,건축기술  엔지니어링 및 관련 기술 서비스업,0.465028
008700,아남전자,KOSPI,1253,0.56,105898,132590306,96637399460,-0.0797,4.4167,5.2941,-23.9684,Communication,영상 및 음향기기 제조업,0.465002
036220,오상헬스케어,KOSDAQ,6380,-1.69,36885,236202115,91294074080,-8.8571,-5.6213,11.5385,-31.3978,Healthcare,의료용 기기 제조업,0.464901
460940,피앤에스로보틱스,KOSDAQ,5150,1.18,41065,212372715,69294692000,5.1020,3.4137,-0.9615,-36.1042,Healthcare,의료용 기기 제조업,0.464865
430690,한싹,KOSDAQ,2960,3.86,449114,1393038689,32250099840,-0.5042,23.0769,18.8755,-18.6813,Technology,소프트웨어 개발 및 공급업,0.464665
002680,한탑,KOSDAQ,2830,6.79,115905,309697710,21949564900,7.8095,30.7159,656.6845,295.8042,Other,곡물가공품  전분 및 전분제품 제조업,0.464521
067000,조이시티,KOSDAQ,1131,-0.96,156284,175418362,79060797426,4.5287,0.7124,12.5373,-51.9745,Technology,소프트웨어 개발 및 공급업,0.464520
016880,웅진,KOSPI,1839,0.82,56988,105098088,146985900120,0.4918,-11.5865,1.9401,-33.7297,Financials,기타 금융업,0.464322
014580,태경비케이,KOSPI,3795,-0.39,33085,125238625,104677864500,1.0652,-1.3004,-0.5242,-16.0398,Other,시멘트  석회  플라스터 및 그 제품 제조업,0.463847
189860,서전기전,KOSDAQ,4940,-5.73,186946,934325969,47911973200,-1.7893,23.5000,14.7503,-25.6024,Utilities,전동기  발전기 및 전기 변환 · 공급 · 제어 장치 제조업,0.463387
381620,제닉스로보틱스,KOSDAQ,6070,0,32595,197814570,79625774400,2.1886,2.1886,-5.1562,-36.4398,Industrials,특수 목적용 기계 제조업,0.463309
084990,헬릭스미스,KOSDAQ,2995,0.5,41138,123726890,138047927015,2.3932,2.7444,-29.6122,-48.4509,Healthcare,자연과학 및 공학 연구개발업,0.462962
145170,노브랜드,KOSDAQ,2755,5.15,938378,2741583673,46582655775,4.1588,-0.7207,-10.8414,-27.0199,Consumer,편조의복 제조업,0.462721
950140,잉글우드랩,KOSDAQ,8150,-0.61,9701,79232625,161923107900,-0.2448,0.1229,-0.6098,-38.2576,Materials,기타 화학제품 제조업,0.462441
049950,미래컴퍼니,KOSDAQ,10560,1.64,15423,162116790,93116855040,-0.6585,-2.2222,1.9305,-25.8947,Industrials,특수 목적용 기계 제조업,0.461997
006490,프리티,KOSPI,1355,-1.88,88159,119904683,24046281215,-33.2512,50.8909,337.0968,494.2982,Technology,전기 통신업,0.461835
008260,NI스틸,KOSPI,3250,-0.76,42290,137500825,92950380250,-0.9146,-6.0694,12.8472,-9.9723,Materials,1차 철강 제조업,0.461765
288180,케이피항공산업,KOSDAQ,7560,1.75,28257,213526620,55893060720,5.5866,1.4765,-19.2308,,Industrials,항공기 우주선 및 부품 제조업,0.461710
214390,경보제약,KOSPI,5390,0.94,14744,79543755,128857975400,0.1859,4.0541,7.1571,-26.4666,Healthcare,기초 의약물질 제조업,0.461147
038460,바이오스마트,KOSDAQ,2790,-2.11,80926,225648870,70515972180,-2.2767,3.5250,12.9555,-37.2328,Technology,전자부품 제조업,0.460985
332290,누보,KOSDAQ,4370,0,9149,39752630,34694518130,0.4598,387.1795,375.5169,237.7125,Other,비료  농약 및 살균  살충제 제조업,0.460779
067900,와이엔텍,KOSDAQ,5820,-1.52,28209,164497365,105922015380,-3.0000,-3.6424,-13.5215,-18.1435,Other,폐기물 처리업,0.460325
019680,대교,KOSPI,1636,-0.06,25199,40895960,65822578600,-0.9085,63.6000,80.5740,2.2500,Consumer,초등 교육기관,0.459726
314930,바이오다인,KOSDAQ,6670,-0.6,16832,112155220,198526567010,-4.0288,-10.3495,-26.7033,-46.2097,Healthcare,의료용 기기 제조업,0.459461
014710,사조씨푸드,KOSPI,9200,-3.77,5864,54980600,158410595600,-8.1836,-4.7619,24.1565,23.4899,Other,수산물 가공 및 저장 처리업,0.459042
270520,앱튼,KOSDAQ,2020,-16.36,1717544,3400429174,46781006280,-29.6167,-44.8840,165.7895,910.0000,Other,건축기술  엔지니어링 및 관련 기술 서비스업,0.458712
051360,토비스,KOSDAQ,11940,0.84,11173,131827670,111765707280,-0.2506,5.5703,-23.3141,-27.4605,Communication,영상 및 음향기기 제조업,0.458591
079810,APS이노베이션,KOSDAQ,3550,-2.74,45621,163695017,76424733700,-4.5699,8.7289,11.1111,-15.6770,Technology,기타 전기장비 제조업,0.458159
272550,삼양패키징,KOSPI,9590,-0.83,7772,74511305,144506013540,-2.5407,-3.5211,18.2491,-31.6952,Materials,플라스틱제품 제조업,0.457515
131100,티엔엔터테인먼트,KOSDAQ,3120,30,137268,416861612,20121953280,29.4606,34.1935,342.5532,140.1848,Communication,영화  비디오물  방송프로그램 제작 및 배급업,0.457164
035150,백산,KOSPI,10370,-0.19,4505,46753780,205026089230,-2.8116,-2.3540,7.3499,-20.9604,Materials,플라스틱제품 제조업,0.456516
019550,SBI인베스트먼트,KOSDAQ,954,0.63,130070,124249680,76857077196,-3.0488,-7.3786,5.2980,52.6400,Financials,신탁업 및 집합투자업,0.456266
004410,서울식품,KOSPI,1213,0.83,77228,93752331,47858930769,3.7639,-3.6537,29.0426,515.7360,Consumer,기타 식품 제조업,0.456214
227840,현대코퍼레이션홀딩스,KOSPI,12780,-1.08,6128,78449720,116308684080,-1.2365,-1.3127,10.1724,1.9952,Other,음·식료품 및 담배 도매업,0.456063
002220,한일철강,KOSPI,2870,-2.71,95933,277770775,76621710200,-2.5467,2.5000,-37.0614,-22.9530,Materials,1차 철강 제조업,0.456000
143160,아이디스,KOSDAQ,15910,-0.13,2905,45932860,170497764900,-0.4380,-1.1187,12.6771,-10.0113,Technology,통신 및 방송 장비 제조업,0.455978
000590,CS홀딩스,KOSPI,68400,1.03,2318,155679200,78966568800,0.4405,0.7364,-0.2915,-14.1782,Financials,기타 금융업,0.455578
023910,대한약품,KOSDAQ,26300,0.38,2085,54462150,157800000000,-0.1898,-0.7547,6.4777,-10.0855,Healthcare,의약품 제조업,0.455426
004590,한국가구,KOSDAQ,5200,-1.14,24371,128256730,78000000000,-1.5152,7.2165,0.7752,4.5226,Consumer,기타 상품 전문 소매업,0.455410
318160,셀바이오휴먼텍,KOSDAQ,7120,-0.84,15990,112332150,66483092560,2.0057,11.7739,28.9855,-1.7931,Other,기타 섬유제품 제조업,0.455158
011230,삼화전자,KOSPI,2680,-0.37,101627,272558485,51364303800,-0.7407,3.4749,1.5152,3.6750,Communication,영상 및 음향기기 제조업,0.454903
453450,그리드위즈,KOSDAQ,12560,-0.32,13626,170612270,99760940000,-0.5542,-7.3063,-6.5476,-39.7602,Other,그외 기타 전문  과학 및 기술 서비스업,0.454505
038680,에스넷,KOSDAQ,3590,-2.45,61126,221994875,71486384780,-6.3885,-14.6254,16.1812,5.4332,Technology,컴퓨터 프로그래밍  시스템 통합 및 관리업,0.453898
015890,태경산업,KOSPI,4725,-0.42,12624,59798490,138105843750,-0.7353,-0.2112,5.4688,-2.9774,Materials,기초 화학물질 제조업,0.453348
131030,옵투스제약,KOSDAQ,5840,0.34,19114,111187310,103056085600,3.7300,2.6362,1.3889,-58.8152,Healthcare,의약품 제조업,0.453334
315640,딥노이드,KOSDAQ,1935,2.16,156648,308209678,56835268920,5.3348,12.9597,15.1786,-45.1841,Technology,소프트웨어 개발 및 공급업,0.453025
006620,동구바이오제약,KOSDAQ,3520,0,40568,141262356,100196771840,0.8596,-4.9933,-6.3830,-32.9524,Healthcare,의약품 제조업,0.452847
271980,제일약품,KOSPI,9970,0.5,6794,67813760,146607573840,-0.3996,-1.2871,3.1024,-27.2263,Healthcare,의약품 제조업,0.452819
047560,이스트소프트,KOSDAQ,7460,-1.84,24112,181856675,87677991720,-3.3679,0.1342,0.5391,-44.6177,Technology,소프트웨어 개발 및 공급업,0.452579
136540,윈스테크넷,KOSDAQ,10750,0,5361,57749720,132007269500,0.0000,3.2661,7.3926,-7.5666,Technology,컴퓨터 프로그래밍  시스템 통합 및 관리업,0.452320
039610,화성밸브,KOSDAQ,5880,-4.7,96356,573840570,61213152000,-2.3256,10.9434,1.9064,-26.8657,Industrials,일반 목적용 기계 제조업,0.452310
014790,HL D&I,KOSPI,2450,0,52225,129513370,92753572450,-0.2037,-1.4085,4.2553,-27.9412,Industrials,토목 건설업,0.452168
024740,한일단조,KOSDAQ,2205,-0.23,80158,177564865,72537993045,-2.2173,5.0000,4.5024,-25.1273,Industrials,자동차 신품 부품 제조업,0.451100
034940,조아제약,KOSDAQ,2670,-0.19,34984,93977839,16543226550,-2.9091,385.4545,196.6667,201.6949,Healthcare,의약품 제조업,0.450858
286750,나노실리칸첨단소재,KOSDAQ,2675,7.21,51467,132945930,42838594900,1.1342,87.7193,64.4130,109.6395,Materials,기초 화학물질 제조업,0.450533
196450,코아시아씨엠,KOSDAQ,3880,0.13,7322,28053695,35168320000,1.3055,391.1392,437.3961,164.8464,Technology,사진장비 및 광학기기 제조업,0.450236
001260,남광토건,KOSPI,7670,1.46,18861,143195085,75415827240,2.4032,1.5894,-3.8847,-13.9169,Industrials,토목 건설업,0.449866
009200,무림페이퍼,KOSPI,1504,0.07,130992,200906331,62580402240,1.6903,-1.0526,12.9977,-26.6341,Materials,펄프  종이 및 판지 제조업,0.449668
362320,청담글로벌,KOSDAQ,4245,-1.16,40208,171694905,87841432665,-5.2455,-10.3485,3.0340,-14.5015,Other,생활용품 도매업,0.448928
090850,현대이지웰,KOSDAQ,4935,0.82,21920,108584290,110928451305,-1.4970,-3.4247,-3.2353,-21.4172,Technology,소프트웨어 개발 및 공급업,0.448920
000480,CR홀딩스,KOSPI,4280,-0.12,10907,46725975,200691297200,-2.3945,-5.0998,-7.5594,-12.5638,Other,내화  비내화 요업제품 제조업,0.447985
084440,유비온,KOSDAQ,5210,0,5448,27768300,19935981640,335.6187,393.8389,477.6053,413.3005,Technology,소프트웨어 개발 및 공급업,0.447874
021320,KCC건설,KOSDAQ,5790,-1.53,9525,55511350,123906000000,-1.6978,4.8913,20.3742,-13.0631,Industrials,건물 건설업,0.447642
096350,대창솔루션,KOSDAQ,1890,-1.92,111842,210934501,69655500180,-1.0989,-0.2639,5.7047,-45.1379,Other,구조용 금속제품  탱크 및 증기발생기 제조업,0.447549
066360,체리부로,KOSDAQ,1497,-0.27,34719,52066461,35892082479,1.6293,123.4328,109.9579,42.4358,Other,도축  육류 가공 및 저장 처리업,0.447439
083420,그린케미칼,KOSPI,4635,0.22,19476,90115008,111240000000,-1.3830,-2.7282,6.5517,-17.2321,Materials,기타 화학제품 제조업,0.447335
024880,케이피에프,KOSDAQ,3785,-1.3,48856,185625970,75479046840,-0.5256,0.3979,-1.8158,-42.2137,Industrials,기타 금속 가공제품 제조업,0.446525
007820,엠엑스로보틱스,KOSDAQ,3485,1.6,44149,152972835,81282115215,-0.1433,-15.5152,23.1449,-31.1265,Industrials,일반 목적용 기계 제조업,0.446443
011390,부산산업,KOSPI,49850,-0.7,4254,209257750,52641600000,4.9474,2.7835,10.7778,-32.3609,Other,시멘트  석회  플라스터 및 그 제품 제조업,0.446162
020180,대신정보통신,KOSDAQ,3975,0.13,23530,94163355,30550987425,-0.9963,-1.1194,319.7466,271.8428,Technology,컴퓨터 프로그래밍  시스템 통합 및 관리업,0.446104
