시장,종목코드,종목명,업종,가격,당일등락률,시가총액,거래량,거래대금,1주수익률,1개월수익률,3개월수익률,6개월수익률,이상치상태,1단계점수,점수식버전
미국,SMCI,Super Micro Computer Inc. Common Stock,Technology,41.51,0.169,27270633090,34885564,,,,,,없음,1.97825715,MSS7-S1-1.0.0
미국,DVN,Devon Energy Corporation Common Stock,Energy,48.9,1.79,53790000000,17590827,,,,,,없음,1.96763922,MSS7-S1-1.0.0
미국,DHR,Danaher Corporation Common Stock,Industrials,223.77,0.997,157307189304,6196751,,,,,,없음,1.95641259,MSS7-S1-1.0.0
미국,ORCL,Oracle Corporation Common Stock,Technology,139.54,-3.473,421932121440,56629447,,,,,,없음,1.95525355,MSS7-S1-1.0.0
미국,MA,Mastercard Incorporated Common Stock,Consumer Discretionary,566.08,1.1,495891706835,2165628,,,,,,없음,1.95381067,MSS7-S1-1.0.0
미국,PM,Philip Morris International Inc Common Stock,Health Care,191.5,0.346,298474473569,3151332,,,,,,없음,1.94197021,MSS7-S1-1.0.0
미국,ANET,Arista Networks Inc. Common Stock,Telecommunications,205.7,1.096,259433910094,3559074,,,,,,없음,1.94132036,MSS7-S1-1.0.0
미국,WMT,Walmart Inc. Common Stock,Consumer Discretionary,107.59,-2.66,853591758069,26173992,,,,,,없음,1.93533172,MSS7-S1-1.0.0
미국,COP,ConocoPhillips Common Stock,Energy,129.34,0.976,155380989534,5362096,,,,,,없음,1.93386423,MSS7-S1-1.0.0
미국,ABNB,Airbnb Inc. Class A Common Stock,Consumer Discretionary,151.39,1.21,90650164398,8597733,,,,,,없음,1.93200523,MSS7-S1-1.0.0
미국,AXP,American Express Company Common Stock,Finance,305.66,1.225,206415203555,3955312,,,,,,없음,1.92681609,MSS7-S1-1.0.0
미국,OXY,Occidental Petroleum Corporation Common Stock,Energy,58.05,1.203,58028949387,9848599,,,,,,없음,1.89355156,MSS7-S1-1.0.0
미국,CVNA,Carvana Co. Class A Common Stock,Consumer Discretionary,64.18,0.36,70627764759,6971754,,,,,,없음,1.86913999,MSS7-S1-1.0.0
미국,TMO,Thermo Fisher Scientific Inc Common Stock,Industrials,678.39,1.968,250832861350,2097970,,,,,,없음,1.86041509,MSS7-S1-1.0.0
미국,WELL,Welltower Inc. Common Stock,Real Estate,233.61,1.627,168373228003,2751259,,,,,,없음,1.84772574,MSS7-S1-1.0.0
미국,COF,Capital One Financial Corporation Common Stock,Finance,196.61,0.26,120617253606,3688181,,,,,,없음,1.84669357,MSS7-S1-1.0.0
미국,KHC,The Kraft Heinz Company Common Stock,Consumer Staples,23.86,0.294,28293754866,13465411,,,,,,없음,1.84524705,MSS7-S1-1.0.0
미국,KEY,KeyCorp Common Stock,Finance,20.25,0.049,21609353219,16552715,,,,,,없음,1.84001561,MSS7-S1-1.0.0
미국,MRK,Merck & Company Inc. Common Stock (new),Health Care,147.98,-0.068,365092058991,10312766,,,,,,없음,1.83984577,MSS7-S1-1.0.0
미국,PYPL,PayPal Holdings Inc. Common Stock,Industrials,52.6,0.171,44997241972,8535955,,,,,,없음,1.83970647,MSS7-S1-1.0.0
미국,COIN,Coinbase Global Inc. Class A Common Stock,Finance,199.21,0.545,52558953431,7383844,,,,,,없음,1.83895485,MSS7-S1-1.0.0
미국,VLO,Valero Energy Corporation Common Stock,Energy,382.86,1.868,110235907718,3726796,,,,,,없음,1.83647546,MSS7-S1-1.0.0
미국,GEV,GE Vernova Inc. Common Stock,Technology,955.04,0.338,254359223198,1683690,,,,,,없음,1.83038829,MSS7-S1-1.0.0
미국,TFC,Truist Financial Corporation Common Stock,Finance,47.18,0.383,57636323550,6372158,,,,,,없음,1.82963773,MSS7-S1-1.0.0
미국,RCL,Royal Caribbean Cruises Ltd. Common Stock,Consumer Discretionary,238.98,3.769,63915699034,5478549,,,,,,없음,1.82123745,MSS7-S1-1.0.0
미국,DAL,Delta Air Lines Inc. Common Stock,Consumer Discretionary,82.76,1.235,54424881963,6256485,,,,,,없음,1.81951605,MSS7-S1-1.0.0
미국,BNY,The Bank of New York Mellon Corporation Common Stock,Finance,150.19,0.455,101904537087,3544771,,,,,,없음,1.81898745,MSS7-S1-1.0.0
미국,MRVL,Marvell Technology Inc. Common Stock,Technology,258.95,-0.747,227073255000,13424764,,,,,,없음,1.81615202,MSS7-S1-1.0.0
미국,LRCX,Lam Research Corporation Common Stock,Technology,307.16,-0.039,384355758360,7904001,,,,,,없음,1.80803568,MSS7-S1-1.0.0
미국,DDOG,Datadog Inc. Class A Common Stock,Technology,256.92,2.159,92253555166,3489556,,,,,,없음,1.80375166,MSS7-S1-1.0.0
미국,VTRS,Viatris Inc. Common Stock,Health Care,17.42,1.752,20008452851,13744943,,,,,,없음,1.80307837,MSS7-S1-1.0.0
미국,CRWV,CoreWeave Inc. Class A Common Stock,Technology,90.13,3.717,49709993938,33748966,,,,,,없음,1.80168660,MSS7-S1-1.0.0
미국,ORLY,O'Reilly Automotive Inc. Common Stock,Consumer Discretionary,86.24,0.396,69764778702,4350290,,,,,,없음,1.79926360,MSS7-S1-1.0.0
미국,KR,Kroger Company (The) Common Stock,Consumer Staples,58.92,2.221,34797486204,8089118,,,,,,없음,1.79843142,MSS7-S1-1.0.0
미국,BRK/B,Berkshire Hathaway Inc.,Uncategorized,505.18,-0.392,1114584378402,2706197,,,,,,없음,1.79158702,MSS7-S1-1.0.0
미국,EQT,EQT Corporation Common Stock,Energy,51.87,1.586,32445514920,8136207,,,,,,없음,1.79015373,MSS7-S1-1.0.0
미국,SYY,Sysco Corporation Common Stock,Consumer Discretionary,78.19,1.361,38462752532,6855586,,,,,,없음,1.78752697,MSS7-S1-1.0.0
미국,NKE,Nike Inc. Common Stock,Consumer Discretionary,35.99,-0.166,53391118321,39238510,,,,,,없음,1.78281154,MSS7-S1-1.0.0
미국,PG,Procter & Gamble Company (The) Common Stock,Consumer Discretionary,145.68,-1.16,338623408181,7430961,,,,,,없음,1.78259675,MSS7-S1-1.0.0
미국,CTAS,Cintas Corporation Common Stock,Industrials,197.68,2.974,78976474501,3398787,,,,,,없음,1.77969064,MSS7-S1-1.0.0
미국,CRWD,CrowdStrike Holdings Inc. Class A Common Stock,Technology,259.67,-1.074,265885160422,8399301,,,,,,없음,1.76882261,MSS7-S1-1.0.0
미국,UBER,Uber Technologies Inc. Common Stock,Consumer Discretionary,69.22,-0.288,141386011576,14479710,,,,,,없음,1.76537522,MSS7-S1-1.0.0
미국,ICE,Intercontinental Exchange Inc. Common Stock,Finance,156.93,0.371,88099636845,2683552,,,,,,없음,1.75972891,MSS7-S1-1.0.0
미국,FISV,Fiserv Inc. Common Stock,Consumer Discretionary,45.98,0.065,24450633832,8155509,,,,,,없음,1.75363739,MSS7-S1-1.0.0
미국,MPC,Marathon Petroleum Corporation Common Stock,Energy,390.95,0.662,109788441095,2091003,,,,,,없음,1.75228520,MSS7-S1-1.0.0
미국,SOFI,SoFi Technologies Inc. Common Stock,Finance,16.8,1.511,21698381443,50283303,,,,,,없음,1.75140280,MSS7-S1-1.0.0
미국,MET,MetLife Inc. Common Stock,Finance,97.25,0.051,61800131151,3442899,,,,,,없음,1.74960491,MSS7-S1-1.0.0
미국,KLAC,KLA Corporation Common Stock,Technology,187.11,-0.399,244179764718,7799579,,,,,,없음,1.74700329,MSS7-S1-1.0.0
미국,PSKY,Paramount Skydance Corporation Class B Common Stock,Industrials,10.18,2.209,11421408030,15319144,,,,,,없음,1.74572739,MSS7-S1-1.0.0
미국,ISRG,Intuitive Surgical Inc. Common Stock,Health Care,399.52,0.306,141141641742,1565480,,,,,,없음,1.74311239,MSS7-S1-1.0.0
미국,EOG,EOG Resources Inc. Common Stock,Energy,142.86,0.719,74934238083,2672414,,,,,,없음,1.73803867,MSS7-S1-1.0.0
미국,HWM,Howmet Aerospace Inc. Common Stock,Industrials,229.38,0.262,91477064903,2228095,,,,,,없음,1.73770490,MSS7-S1-1.0.0
미국,HBAN,Huntington Bancshares Incorporated Common Stock,Finance,15.31,-0.455,30932550986,46692009,,,,,,없음,1.73687224,MSS7-S1-1.0.0
미국,PCG,Pacific Gas & Electric Co. Common Stock,Utilities,12.32,-0.725,33018961311,42655188,,,,,,없음,1.73228631,MSS7-S1-1.0.0
미국,CAH,Cardinal Health Inc. Common Stock,Health Care,222.62,0.61,51549741384,3480951,,,,,,없음,1.72756725,MSS7-S1-1.0.0
미국,STT,State Street Corporation Common Stock,Finance,181.09,0.634,49745742624,3492741,,,,,,없음,1.72341557,MSS7-S1-1.0.0
미국,EMR,Emerson Electric Company Common Stock,Technology,156.14,1.003,87094892000,2071934,,,,,,없음,1.72078978,MSS7-S1-1.0.0
미국,SCHW,Charles Schwab Corporation (The) Common Stock,Finance,99.49,-0.01,172051610186,8907176,,,,,,없음,1.72061097,MSS7-S1-1.0.0
미국,XYZ,Block Inc. Class A Common Stock,Technology,76.74,2.758,46105008300,3654550,,,,,,없음,1.72006907,MSS7-S1-1.0.0
미국,MS,Morgan Stanley Common Stock,Finance,196.32,-1.043,308333574445,5198700,,,,,,없음,1.71867116,MSS7-S1-1.0.0
미국,ALL,Allstate Corporation (The) Common Stock,Finance,227.17,0.669,57441740502,2967263,,,,,,없음,1.71855362,MSS7-S1-1.0.0
미국,NCLH,Norwegian Cruise Line Holdings Ltd. Ordinary Shares,Consumer Discretionary,14.19,0.071,6515875535,20754985,,,,,,없음,1.71656598,MSS7-S1-1.0.0
미국,AMAT,Applied Materials Inc. Common Stock,Technology,474.25,-0.027,376363587343,4165383,,,,,,없음,1.71256726,MSS7-S1-1.0.0
미국,WM,Waste Management Inc. Common Stock,Utilities,207.96,0.038,83124769665,2028646,,,,,,없음,1.71165456,MSS7-S1-1.0.0
미국,OKE,ONEOK Inc. Common Stock,Utilities,91.18,0.707,57477106237,2702688,,,,,,없음,1.70511377,MSS7-S1-1.0.0
미국,UAL,United Airlines Holdings Inc. Common Stock,Consumer Discretionary,111.19,0.424,36090469609,4004924,,,,,,없음,1.70141585,MSS7-S1-1.0.0
미국,MDT,Medtronic plc. Ordinary Shares,Health Care,88.51,-0.885,113216494644,10967728,,,,,,없음,1.69621180,MSS7-S1-1.0.0
미국,VTR,Ventas Inc. Common Stock,Real Estate,86.83,0.219,44539132352,3133417,,,,,,없음,1.69329526,MSS7-S1-1.0.0
미국,MCD,McDonald's Corporation Common Stock,Consumer Discretionary,237.02,-0.545,167725195678,7387536,,,,,,없음,1.69021270,MSS7-S1-1.0.0
미국,LUV,Southwest Airlines Company Common Stock,Consumer Discretionary,41.55,1.243,20326600752,6022975,,,,,,없음,1.68568978,MSS7-S1-1.0.0
미국,SNPS,Synopsys Inc. Common Stock,Technology,424.91,2.869,81428327252,1716358,,,,,,없음,1.68476861,MSS7-S1-1.0.0
미국,PANW,Palo Alto Networks Inc. Common Stock,Technology,389.92,-0.859,318954560000,3970230,,,,,,없음,1.68405720,MSS7-S1-1.0.0
미국,HST,Host Hotels & Resorts Inc. Common Stock,Real Estate,22.21,0.271,15216612902,7574053,,,,,,없음,1.68113818,MSS7-S1-1.0.0
미국,GE,GE Aerospace Common Stock,Technology,319.78,-0.006,331791740407,3728020,,,,,,없음,1.68008575,MSS7-S1-1.0.0
미국,GEHC,GE HealthCare Technologies Inc. Common Stock,Health Care,66.38,0.439,29982933408,3966557,,,,,,없음,1.67586680,MSS7-S1-1.0.0
미국,CFG,Citizens Financial Group Inc. Common Stock,Finance,64.73,0.186,27262773487,4280652,,,,,,없음,1.67450765,MSS7-S1-1.0.0
미국,FANG,Diamondback Energy Inc. Common Stock,Energy,189.01,1.81,52927402961,2306992,,,,,,없음,1.67145287,MSS7-S1-1.0.0
미국,CMCSA,Comcast Corporation Class A Common Stock,Telecommunications,22.13,-1.863,78531327360,36087907,,,,,,없음,1.67096678,MSS7-S1-1.0.0
미국,ED,Consolidated Edison Inc. Common Stock,Utilities,102.71,0.097,37985098895,3026600,,,,,,없음,1.66753565,MSS7-S1-1.0.0
미국,COST,Costco Wholesale Corporation Common Stock,Consumer Discretionary,896.48,-0.909,397569878210,2893937,,,,,,없음,1.66698707,MSS7-S1-1.0.0
미국,GOOGN,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series B Mandatory Convertible Preferred Stock,Technology,48.38,0.792,591687400000,1407093,,,,,,없음,1.66440196,MSS7-S1-1.0.0
미국,F,Ford Motor Company Common Stock,Industrials,12.6,-2.628,49350969247,52297432,,,,,,없음,1.66414883,MSS7-S1-1.0.0
미국,RIVN,Rivian Automotive Inc. Class A Common Stock,Industrials,15.29,1.798,22137789033,26991150,,,,,,없음,1.66394740,MSS7-S1-1.0.0
미국,ONDS,Ondas Inc. Common Stock,Technology,7.6,2.703,4425500512,114569267,,,,,,없음,1.66347810,MSS7-S1-1.0.0
미국,HLT,Hilton Worldwide Holdings Inc. Common Stock,Consumer Discretionary,312.13,1.598,70249510358,1683408,,,,,,없음,1.66272279,MSS7-S1-1.0.0
미국,FIS,Fidelity National Information Services Inc. Common Stock,Consumer Discretionary,34.99,0.923,18044550036,5669601,,,,,,없음,1.66142132,MSS7-S1-1.0.0
미국,VRTX,Vertex Pharmaceuticals Incorporated Common Stock,Health Care,522.38,1.17,132402917479,941060,,,,,,없음,1.66110837,MSS7-S1-1.0.0
미국,CCL,Carnival Corporation Ltd. Common Shares,Consumer Discretionary,21.79,-0.046,29844654303,28503294,,,,,,없음,1.66075832,MSS7-S1-1.0.0
미국,AME,AMETEK Inc.,Industrials,247.74,0.523,56797180589,1992119,,,,,,없음,1.65940313,MSS7-S1-1.0.0
미국,BMNR,BitMine Immersion Technologies Inc. Common Stock,Finance,28.03,2.076,16908435824,33135338,,,,,,없음,1.65852817,MSS7-S1-1.0.0
미국,FCX,Freeport-McMoRan Inc. Common Stock,Basic Materials,72.08,-0.689,103508143058,9142237,,,,,,없음,1.65817651,MSS7-S1-1.0.0
미국,ROST,Ross Stores Inc. Common Stock,Consumer Discretionary,235.4,0.607,75199262094,1454504,,,,,,없음,1.65043571,MSS7-S1-1.0.0
미국,GILD,Gilead Sciences Inc. Common Stock,Health Care,149.69,-1.11,185608887152,5075255,,,,,,없음,1.64906559,MSS7-S1-1.0.0
미국,RDDT,Reddit Inc. Class A Common Stock,Technology,152.72,0.487,29382795007,3262617,,,,,,없음,1.64494996,MSS7-S1-1.0.0
미국,DELL,Dell Technologies Inc. Class C Common Stock,Technology,536.02,-2.512,340808350255,7963003,,,,,,없음,1.64344536,MSS7-S1-1.0.0
미국,CSX,CSX Corporation Common Stock,Industrials,46.95,-0.509,86973697353,9554895,,,,,,없음,1.64189169,MSS7-S1-1.0.0
미국,MO,Altria Group Inc.,Health Care,68.88,-0.102,115011961623,7382115,,,,,,없음,1.64094984,MSS7-S1-1.0.0
미국,TMUS,T-Mobile US Inc. Common Stock,Telecommunications,165.35,-0.187,177366251210,4986518,,,,,,없음,1.64059376,MSS7-S1-1.0.0
미국,CBRE,CBRE Group Inc Common Stock Class A,Finance,136.53,0.088,39535715436,2384919,,,,,,없음,1.63825476,MSS7-S1-1.0.0
미국,NEE,NextEra Energy Inc. Common Stock,Utilities,75.62,-1.818,157741672165,15103033,,,,,,없음,1.63573866,MSS7-S1-1.0.0
미국,CVS,CVS Health Corporation Common Stock,Consumer Staples,85.05,-0.943,108776429883,7382822,,,,,,없음,1.63370124,MSS7-S1-1.0.0
미국,NTAP,NetApp Inc. Common Stock,Technology,197.24,0.464,38741684546,2347973,,,,,,없음,1.63335125,MSS7-S1-1.0.0
미국,SBUX,Starbucks Corporation Common Stock,Consumer Discretionary,93.65,-0.521,106761000000,7232572,,,,,,없음,1.62828805,MSS7-S1-1.0.0
미국,TXN,Texas Instruments Incorporated Common Stock,Technology,270.65,-0.723,247170486216,3342437,,,,,,없음,1.62592006,MSS7-S1-1.0.0
미국,EXE,Expand Energy Corporation Common Stock,Energy,88.62,1.815,20515865781,3935650,,,,,,없음,1.62529911,MSS7-S1-1.0.0
미국,DHI,D.R. Horton Inc. Common Stock,Consumer Discretionary,140.35,0.128,39256072823,2160921,,,,,,없음,1.62305169,MSS7-S1-1.0.0
미국,IQV,IQVIA Holdings Inc. Common Stock,Health Care,275.02,2.673,45268292000,1893424,,,,,,없음,1.62248753,MSS7-S1-1.0.0
미국,CAT,Caterpillar Inc. Common Stock,Industrials,805.25,-0.834,370153204367,2198329,,,,,,없음,1.61787868,MSS7-S1-1.0.0
미국,PWR,Quanta Services Inc. Common Stock,Industrials,643.5,1.355,94806712787,938055,,,,,,없음,1.61712783,MSS7-S1-1.0.0
미국,GLW,Corning Incorporated Common Stock,Industrials,154.15,-0.214,132783011224,5401611,,,,,,없음,1.61445052,MSS7-S1-1.0.0
미국,SNDK,Sandisk Corporation Common Stock,Technology,1753.62,-3.465,256763288534,8231868,,,,,,없음,1.61135934,MSS7-S1-1.0.0
미국,LYV,Live Nation Entertainment Inc. Common Stock,Consumer Discretionary,171.06,1.201,40307528092,1936698,,,,,,없음,1.61063648,MSS7-S1-1.0.0
미국,KVUE,Kenvue Inc. Common Stock,Consumer Discretionary,17.61,-0.34,33824820754,17494658,,,,,,없음,1.60640580,MSS7-S1-1.0.0
미국,HD,Home Depot Inc. (The) Common Stock,Consumer Discretionary,292.18,-1.53,291504954925,7058967,,,,,,없음,1.60564083,MSS7-S1-1.0.0
미국,USB,U.S. Bancorp Common Stock,Finance,58.4,-0.137,90990204446,7083331,,,,,,없음,1.60444424,MSS7-S1-1.0.0
미국,TRV,The Travelers Companies Inc. Common Stock,Finance,362.39,0.555,75585502223,1053647,,,,,,없음,1.60442993,MSS7-S1-1.0.0
미국,AES,The AES Corporation Common Stock,Industrials,14.85,0.27,10594563656,6161627,,,,,,없음,1.60409006,MSS7-S1-1.0.0
미국,FAST,Fastenal Company Common Stock,Consumer Discretionary,50.73,-0.51,58212551878,10273440,,,,,,없음,1.60007695,MSS7-S1-1.0.0
미국,BLK,BlackRock Inc. Common Stock,Finance,1073.45,1.184,166244406074,501393,,,,,,없음,1.59961687,MSS7-S1-1.0.0
미국,NWSA,News Corporation Class A Common Stock,Consumer Discretionary,28.44,1.138,15370284325,4268933,,,,,,없음,1.59944435,MSS7-S1-1.0.0
미국,CIEN,Ciena Corporation Common Stock,Utilities,358.43,0.708,50828429616,1421174,,,,,,없음,1.59604776,MSS7-S1-1.0.0
미국,QCOM,QUALCOMM Incorporated Common Stock,Technology,194.26,-1.511,204018441493,9089015,,,,,,없음,1.59573977,MSS7-S1-1.0.0
미국,EXPE,Expedia Group Inc. Common Stock,Consumer Discretionary,261.75,1.046,29969299469,2276975,,,,,,없음,1.59545573,MSS7-S1-1.0.0
미국,SYF,Synchrony Financial Common Stock,Finance,71.55,1.245,26620717559,2502899,,,,,,없음,1.59371370,MSS7-S1-1.0.0
미국,BBY,Best Buy Co. Inc. Common Stock,Consumer Discretionary,91,0.22,19085220518,3376135,,,,,,없음,1.59368242,MSS7-S1-1.0.0
미국,PRU,Prudential Financial Inc. Common Stock,Finance,118.75,0.986,40968750000,1683258,,,,,,없음,1.59245271,MSS7-S1-1.0.0
미국,PGR,Progressive Corporation (The) Common Stock,Finance,202.17,-0.473,117535930741,5083600,,,,,,없음,1.58977499,MSS7-S1-1.0.0
미국,KIM,Kimco Realty Corporation (HC) Common Stock,Real Estate,22.25,0.18,14925063549,4036287,,,,,,없음,1.58750220,MSS7-S1-1.0.0
미국,GS,Goldman Sachs Group Inc. (The) Common Stock,Finance,923.29,-1.396,268835649292,2354554,,,,,,없음,1.58614894,MSS7-S1-1.0.0
미국,HOOD,Robinhood Markets Inc. Class A Common Stock,Finance,120.82,-1.532,108627120224,14977739,,,,,,없음,1.58593023,MSS7-S1-1.0.0
미국,DG,Dollar General Corporation Common Stock,Consumer Discretionary,122.53,1.6,27032175279,2324818,,,,,,없음,1.58502728,MSS7-S1-1.0.0
미국,PEP,PepsiCo Inc. Common Stock,Consumer Staples,128.15,-1.559,174910853158,9642937,,,,,,없음,1.58424814,MSS7-S1-1.0.0
미국,NET,Cloudflare Inc. Class A Common Stock,Technology,358.82,1.842,127768523336,3160216,,,,,,없음,1.58183275,MSS7-S1-1.0.0
미국,KMI,Kinder Morgan Inc. Common Stock,Utilities,31.25,-0.383,69587565281,7685758,,,,,,없음,1.58132173,MSS7-S1-1.0.0
미국,MDLN,Medline Inc. Class A Common Stock,Health Care,34.66,1.05,45567761673,7662960,,,,,,없음,1.57572950,MSS7-S1-1.0.0
미국,VEEV,Veeva Systems Inc. Class A Common Stock,Technology,274.84,1.511,44499028334,1380053,,,,,,없음,1.57447041,MSS7-S1-1.0.0
미국,PH,Parker-Hannifin Corporation Common Stock,Industrials,974.98,0.388,122957082377,552302,,,,,,없음,1.57431827,MSS7-S1-1.0.0
미국,O,Realty Income Corporation Common Stock,Real Estate,55.41,-0.36,52429941209,9367972,,,,,,없음,1.57308901,MSS7-S1-1.0.0
미국,BE,Bloom Energy Corporation Class A Common Stock,Energy,266.65,-3.103,78535716811,18081169,,,,,,없음,1.57092900,MSS7-S1-1.0.0
미국,RJF,Raymond James Financial Inc. Common Stock,Finance,158.76,0.335,30539345238,1884489,,,,,,없음,1.57052245,MSS7-S1-1.0.0
미국,AMGN,Amgen Inc. Common Stock,Health Care,406.04,-0.012,219518219310,2525241,,,,,,없음,1.56987545,MSS7-S1-1.0.0
미국,NUE,Nucor Corporation Common Stock,Industrials,247.96,0.397,56256092621,1076224,,,,,,없음,1.56901843,MSS7-S1-1.0.0
미국,BA,Boeing Company (The) Common Stock,Industrials,196.8,-1.566,155544819936,9625003,,,,,,없음,1.56869029,MSS7-S1-1.0.0
미국,TRGP,Targa Resources Inc. Common Stock,Utilities,283.15,0.049,60716143596,978922,,,,,,없음,1.56524062,MSS7-S1-1.0.0
미국,GOOGM,Alphabet Inc. Depositary Shares representing a 1/20th Interest in a Share of Series A Mandatory Convertible Preferred Stock,Technology,48.73,0.995,595967900000,688233,,,,,,없음,1.56181202,MSS7-S1-1.0.0
미국,FTNT,Fortinet Inc. Common Stock,Technology,178.67,-0.039,131092618382,3759637,,,,,,없음,1.56032211,MSS7-S1-1.0.0
미국,CRCL,Circle Internet Group Inc. Class A Common Stock,Finance,93,1.396,23610456933,12422990,,,,,,없음,1.56000670,MSS7-S1-1.0.0
미국,SPG,Simon Property Group Inc. Common Stock,Real Estate,204.7,0.264,66230995121,869772,,,,,,없음,1.55945352,MSS7-S1-1.0.0
미국,CHTR,Charter Communications Inc. Class A Common Stock New,Telecommunications,117.55,0.806,13468584185,3621381,,,,,,없음,1.55842132,MSS7-S1-1.0.0
미국,SO,Southern Company (The) Common Stock,Utilities,82.89,-0.695,95353586252,4918785,,,,,,없음,1.55775372,MSS7-S1-1.0.0
미국,GPN,Global Payments Inc. Common Stock,Consumer Discretionary,85.31,1.56,22574594851,2260286,,,,,,없음,1.55747379,MSS7-S1-1.0.0
미국,MRNA,Moderna Inc. Common Stock,Health Care,194.82,6.979,77779135895,16605494,,,,,,없음,1.55734287,MSS7-S1-1.0.0
미국,NOW,ServiceNow Inc. Common Stock,Technology,137.78,-2.131,142464520000,9578739,,,,,,없음,1.55654813,MSS7-S1-1.0.0
미국,MDLZ,Mondelez International Inc. Class A Common Stock,Consumer Staples,60.86,-0.944,77676108349,5808788,,,,,,없음,1.55511475,MSS7-S1-1.0.0
미국,DASH,DoorDash Inc. Class A Common Stock,Consumer Discretionary,187.53,-0.919,81256362126,5530891,,,,,,없음,1.55388891,MSS7-S1-1.0.0
미국,SNAP,Snap Inc. Class A Common Stock,Technology,5.43,2.647,9183203576,27803584,,,,,,없음,1.55359852,MSS7-S1-1.0.0
미국,IFF,International Flavors & Fragrances Inc. Common Stock,Industrials,85.85,0.163,21904624324,2203040,,,,,,없음,1.54983487,MSS7-S1-1.0.0
미국,KEYS,Keysight Technologies Inc. Common Stock,Industrials,357.54,1.183,60869306127,845305,,,,,,없음,1.54432398,MSS7-S1-1.0.0
미국,BKR,Baker Hughes Company Class A Common Stock,Consumer Discretionary,57.29,-1.275,56870297528,7082922,,,,,,없음,1.54320314,MSS7-S1-1.0.0
미국,MNST,Monster Beverage Corporation,Consumer Staples,42.67,-2.824,125389233562,9789847,,,,,,없음,1.54307004,MSS7-S1-1.0.0
미국,VLTO,Veralto Corp Common Stock,Industrials,96.2,0.334,23452919693,1970535,,,,,,없음,1.54258713,MSS7-S1-1.0.0
미국,LIN,Linde plc Ordinary Shares,Basic Materials,468.14,-0.336,215803253507,2085195,,,,,,없음,1.53993295,MSS7-S1-1.0.0
미국,APP,Applovin Corporation Class A Common Stock,Technology,312.47,-0.882,104568397970,3974153,,,,,,없음,1.53890166,MSS7-S1-1.0.0
미국,ADI,Analog Devices Inc. Common Stock,Technology,382.61,-0.68,185399592564,2372478,,,,,,없음,1.53883336,MSS7-S1-1.0.0
미국,FITB,Fifth Third Bancorp Common Stock,Finance,51.46,-0.445,46668691343,8171691,,,,,,없음,1.53814500,MSS7-S1-1.0.0
미국,WDC,Western Digital Corporation Common Stock,Technology,450.31,-4.936,162355192493,7212569,,,,,,없음,1.53250318,MSS7-S1-1.0.0
미국,VRT,Vertiv Holdings LLC Class A Common Stock,Technology,245.3,-1.399,94437598837,4128490,,,,,,없음,1.53114056,MSS7-S1-1.0.0
미국,MCHP,Microchip Technology Incorporated Common Stock,Technology,74.69,-1.112,40557319131,8726424,,,,,,없음,1.52936621,MSS7-S1-1.0.0
미국,WMB,Williams Companies Inc. (The) Common Stock,Utilities,70.58,-0.745,86331160174,4369624,,,,,,없음,1.52766496,MSS7-S1-1.0.0
미국,WAT,Waters Corporation Common Stock,Industrials,430.3,2.314,42276162163,1031521,,,,,,없음,1.52565469,MSS7-S1-1.0.0
미국,TPR,Tapestry Inc. Common Stock,Consumer Discretionary,112.12,1.457,22355794937,1817544,,,,,,없음,1.52464535,MSS7-S1-1.0.0
미국,EXC,Exelon Corporation Common Stock,Utilities,40.2,-1.204,41496609473,8098102,,,,,,없음,1.52153153,MSS7-S1-1.0.0
미국,DLTR,Dollar Tree Inc. Common Stock,Consumer Discretionary,113.5,0.3,21296038937,1851148,,,,,,없음,1.52097003,MSS7-S1-1.0.0
미국,ABT,Abbott Laboratories Common Stock,Health Care,101.07,-2.338,174889839727,6216822,,,,,,없음,1.52068552,MSS7-S1-1.0.0
미국,HUM,Humana Inc. Common Stock,Health Care,380.32,1.478,45668942739,899024,,,,,,없음,1.51581005,MSS7-S1-1.0.0
미국,ADBE,Adobe Inc. Common Stock,Technology,238.93,-0.731,92991556000,3679842,,,,,,없음,1.51247611,MSS7-S1-1.0.0
미국,PLD,Prologis Inc. Common Stock,Real Estate,133.82,-0.105,126871530320,2763976,,,,,,없음,1.51152068,MSS7-S1-1.0.0
미국,ASTS,AST SpaceMobile Inc. Class A Common Stock,Consumer Discretionary,61.06,1.801,23762567184,8772019,,,,,,없음,1.51046786,MSS7-S1-1.0.0
미국,CL,Colgate-Palmolive Company Common Stock,Consumer Discretionary,85.32,-0.71,68014785770,4778646,,,,,,없음,1.50954929,MSS7-S1-1.0.0
미국,ON,ON Semiconductor Corporation Common Stock,Technology,73.15,-1.282,28478656541,10448943,,,,,,없음,1.50937997,MSS7-S1-1.0.0
미국,DUK,Duke Energy Corporation (Holding Company) Common Stock,Utilities,113.23,-0.823,88285679313,3757219,,,,,,없음,1.50872258,MSS7-S1-1.0.0
미국,TECH,Bio-Techne Corp Common Stock,Health Care,72.57,0.069,11380299532,2986343,,,,,,없음,1.50855934,MSS7-S1-1.0.0
미국,CRDO,Credo Technology Group Holding Ltd Ordinary Shares,Technology,195.97,1.083,36832937370,5797568,,,,,,없음,1.50761952,MSS7-S1-1.0.0
미국,UNP,Union Pacific Corporation Common Stock,Industrials,274.07,-0.53,162818271737,2087902,,,,,,없음,1.50341431,MSS7-S1-1.0.0
